asset_id,asset_type,subtype,etf_code,ts_code,name_cn,name_en,exchange_code,exchange_name,country,currency,fund_company,fund_type,invest_type,tracking_index_code,tracking_index_name,underlying_group,nav_available,premium_discount_available,can_subscribe_redeem,creation_redemption_unit,pcfl_available,tradable,can_long,can_short,data_source_1,data_source_2,source_status,update_date,notes,etf_importance_level,etf_quality_status,etf_category_refined,underlying_group_review_required,underlying_group_review_reason,is_core_arbitrage_etf,is_etf_option_underlying,classification_method
ETF_SSE_517500,ETF,ETF,517500,517500.SH,游戏沪港深ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,国泰基金,股票型,被动指数型,CHECK,中证沪港深动漫游戏指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_517520,ETF,COMMODITY_ETF,517520,517520.SH,黄金股ETF永赢,TODO,SSE,上海证券交易所,CN,CNY,永赢基金,股票型,被动指数型,CHECK,中证沪深港黄金产业股票指数收益率,GOLD,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,COMMODITY_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_517550,ETF,ETF,517550,517550.SH,沪港深消费龙头ETF招商,TODO,SSE,上海证券交易所,CN,CNY,招商基金,股票型,被动指数型,CHECK,中证沪港深消费龙头指数(人民币)收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_517660,ETF,ETF,517660,517660.SH,物联网ETF天弘,TODO,SSE,上海证券交易所,CN,CNY,天弘基金,股票型,被动指数型,CHECK,中证沪港深物联网主题指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_517760,ETF,ETF,517760,517760.SH,消费TOPETF(退市),TODO,SSE,上海证券交易所,CN,CNY,浦银安盛基金,股票型,被动指数型,CHECK,中证沪港深消费龙头指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_517770,ETF,ETF,517770,517770.SH,游戏传媒ETF浦银,TODO,SSE,上海证券交易所,CN,CNY,浦银安盛基金,股票型,被动指数型,CHECK,中证沪港深游戏及文化传媒指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_517780,ETF,ETF,517780,517780.SH,红300ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,浦银安盛基金,股票型,被动指数型,CHECK,中华交易服务沪深港300指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_517800,ETF,BROAD_BASED_ETF,517800,517800.SH,人工智能50ETF方正富邦,TODO,SSE,上海证券交易所,CN,CNY,方正富邦基金,股票型,被动指数型,CHECK,中证沪港深人工智能50指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,THEMATIC_OR_SECTOR_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_517850,ETF,ETF,517850,517850.SH,张江ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,汇添富基金,股票型,被动指数型,CHECK,中证沪港深张江自主创新50指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_517880,ETF,ETF,517880,517880.SH,品牌消费ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,华泰柏瑞基金,股票型,被动指数型,CHECK,中证沪港深品牌消费50指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_517900,ETF,ETF,517900,517900.SH,银行AH优选ETF招商,TODO,SSE,上海证券交易所,CN,CNY,招商基金,股票型,被动指数型,CHECK,中证银行AH价格优选指数(人民币)收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_517950,ETF,BROAD_BASED_ETF,517950,517950.SH,沪深港科技50ETF交银,TODO,SSE,上海证券交易所,CN,CNY,交银施罗德基金,股票型,被动指数型,CHECK,中证智选沪深港科技50指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,MAPPED,OTHER_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_517960,ETF,ETF,517960,517960.SH,科技AHETF(退市),TODO,SSE,上海证券交易所,CN,CNY,摩根基金,股票型,被动指数型,CHECK,中证沪港深科技100指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_517990,ETF,ETF,517990,517990.SH,沪港深医药ETF招商,TODO,SSE,上海证券交易所,CN,CNY,招商基金,股票型,被动指数型,CHECK,中证沪港深500医药卫生指数(人民币)收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_518600,ETF,ETF,518600,518600.SH,金ETF广发,TODO,SSE,上海证券交易所,CN,CNY,广发基金,商品型,黄金现货合约,CHECK,上海黄金交易所上海金集中定价合约(合约代码:SHAU)午盘基准价格收益率,GOLD,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,COMMODITY_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_518660,ETF,COMMODITY_ETF,518660,518660.SH,黄金ETF工银,TODO,SSE,上海证券交易所,CN,CNY,工银瑞信基金,商品型,黄金现货合约,CHECK,上海黄金交易所Au99.99现货实盘合约收盘价收益率,GOLD,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,COMMODITY_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_518680,ETF,ETF,518680,518680.SH,金ETF富国,TODO,SSE,上海证券交易所,CN,CNY,富国基金,商品型,黄金现货合约,CHECK,上海黄金交易所上海金集中定价合约(合约代码:SHAU)午盘基准价格收益率,GOLD,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,COMMODITY_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_518800,ETF,COMMODITY_ETF,518800,518800.SH,黄金ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,国泰基金,商品型,黄金现货合约,CHECK,上海黄金交易所挂盘交易的Au99.99合约,GOLD,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,COMMODITY_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_518850,ETF,COMMODITY_ETF,518850,518850.SH,黄金ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,商品型,黄金现货合约,CHECK,上海黄金交易所黄金现货实盘合约Au99.99价格收益率,GOLD,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,COMMODITY_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_518860,ETF,ETF,518860,518860.SH,上海金ETF建信,TODO,SSE,上海证券交易所,CN,CNY,建信基金,商品型,黄金现货合约,CHECK,上海黄金交易所上海金集中定价合约(合约代码:SHAU)的午盘基准价的收益率,GOLD,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,COMMODITY_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_518880,ETF,COMMODITY_ETF,518880,518880.SH,黄金ETF华安,TODO,SSE,上海证券交易所,CN,CNY,华安基金,商品型,黄金现货合约,CHECK,国内黄金现货价格收益率,GOLD,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,COMMODITY_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_518890,ETF,ETF,518890,518890.SH,上海金ETF中银,TODO,SSE,上海证券交易所,CN,CNY,中银基金,商品型,黄金现货合约,CHECK,上海黄金交易所上海金集中定价合约(合约代码:SHAU)午盘基准价格收益率,GOLD,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,COMMODITY_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_520500,ETF,ETF,520500,520500.SH,恒生创新药ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,华泰柏瑞基金,股票型,被动指数型,CHECK,恒生创新药指数收益率(使用估值汇率折算),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520510,ETF,ETF,520510,520510.SH,港股通医疗ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,股票型,被动指数型,CHECK,中证港股通医疗主题指数收益率(经估值汇率调整后),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520520,ETF,ETF,520520,520520.SH,恒生消费ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,华泰柏瑞基金,股票型,被动指数型,CHECK,恒生消费指数收益率(使用估值汇率折算),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520530,ETF,ETF,520530,520530.SH,港股通科技ETF东财,TODO,SSE,上海证券交易所,CN,CNY,东财基金,股票型,被动指数型,CHECK,中证港股通科技指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520550,ETF,BROAD_BASED_ETF,520550,520550.SH,港股红利低波ETF招商,TODO,SSE,上海证券交易所,CN,CNY,招商基金,股票型,被动指数型,CHECK,恒生港股通高股息低波动指数收益率(经汇率调整后),SSE_DIVIDEND,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_520560,ETF,ETF,520560,520560.SH,香港大盘30ETF华宝,TODO,SSE,上海证券交易所,CN,CNY,华宝基金,股票型,被动指数型,CHECK,经人民币汇率调整的恒生中国(香港上市)30指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520570,ETF,ETF,520570,520570.SH,恒生科技ETF南方,TODO,SSE,上海证券交易所,CN,CNY,南方基金,股票型,被动指数型,CHECK,经汇率调整后的恒生科技指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520580,ETF,ETF,520580,520580.SH,新兴亚洲ETF招商,TODO,SSE,上海证券交易所,CN,CNY,招商基金,股票型,被动指数型,CHECK,新交所新兴亚洲精选50指数,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520590,ETF,ETF,520590,520590.SH,恒生科技ETF鹏华,TODO,SSE,上海证券交易所,CN,CNY,鹏华基金,股票型,被动指数型,CHECK,恒生科技指数收益率(经汇率调整后),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520600,ETF,ETF,520600,520600.SH,港股通汽车ETF广发,TODO,SSE,上海证券交易所,CN,CNY,广发基金,股票型,被动指数型,CHECK,中证港股通汽车产业主题指数收益率(使用估值汇率折算),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520610,ETF,BROAD_BASED_ETF,520610,520610.SH,港股红利低波ETF银华,TODO,SSE,上海证券交易所,CN,CNY,银华基金,股票型,被动指数型,CHECK,标普港股通低波红利指数收益率(经估值汇率调整),SSE_DIVIDEND,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_520620,ETF,ETF,520620,520620.SH,恒生消费ETF嘉实,TODO,SSE,上海证券交易所,CN,CNY,嘉实基金,股票型,被动指数型,CHECK,经估值汇率调整后的恒生消费指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520630,ETF,ETF,520630,520630.SH,港股通互联网ETF广发,TODO,SSE,上海证券交易所,CN,CNY,广发基金,股票型,被动指数型,CHECK,中证港股通互联网指数收益率(使用估值汇率折算),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520650,ETF,ETF,520650,520650.SH,港股通互联网ETF南方,TODO,SSE,上海证券交易所,CN,CNY,南方基金,股票型,被动指数型,CHECK,中证港股通互联网指数(经估值汇率调整后)收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520660,ETF,BROAD_BASED_ETF,520660,520660.SH,港股通央企红利ETF南方,TODO,SSE,上海证券交易所,CN,CNY,南方基金,股票型,被动指数型,CHECK,中证国新港股通央企红利指数(人民币中间价)收益率,SSE_DIVIDEND,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_520670,ETF,ETF,520670,520670.SH,港股通科技ETF嘉实,TODO,SSE,上海证券交易所,CN,CNY,嘉实基金,股票型,被动指数型,CHECK,经估值汇率调整后的恒生港股通科技主题指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520680,ETF,ETF,520680,520680.SH,港股通汽车ETF南方,TODO,SSE,上海证券交易所,CN,CNY,南方基金,股票型,被动指数型,CHECK,中证港股通汽车产业主题指数(人民币)收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520690,ETF,ETF,520690,520690.SH,港股创新药ETF博时,TODO,SSE,上海证券交易所,CN,CNY,博时基金,股票型,被动指数型,CHECK,恒生港股通创新药精选指数收益率(经估值汇率调整后),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_520700,ETF,ETF,520700,520700.SH,港股通创新药ETF万家,TODO,SSE,上海证券交易所,CN,CNY,万家基金,股票型,被动指数型,CHECK,中证港股通创新药指数收益率(经估值汇率调整),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
